Datetime (date and time of sample collection),Days since 741001,"Sample Time Window, days","Flow, CFS","SS, mg/L (suspended solids)","TP, mg/L as P","SRP, mg/L, as P","NO23, mg/L as N","TKN, mg/L (Total Kjeldahl nitrogen)","Chloride, mg/L","Sulfate, mg/L","Silica, mg/L","Conductivity, ??mho","Future, NA",Month
5/11/2007 12:00,,1,4870,50.8,0.194,0.041,4.02,1.16,26.1,49.5,3.72,549,,5
5/12/2007 12:00,,1,3780,44.8,0.35,0.027,3.95,1.111,27,49.2,3.25,561,,5
5/13/2007 12:00,,0.833,2953,40,0.271,0.003,3.21,1.143,29.6,53.8,1.95,589,,5
5/14/2007 04:00,,0.477,2704,42.8,0.247,0.002,2.93,1.14,30,56.1,1.42,580,,5
5/14/2007 10:55,,0.167,2550,36,0.124,0.001,2.96,1.247,30.3,57.7,1.3,596,,5
5/14/2007 12:00,,0.523,2953,31.6,0.131,0.001,3.03,1.373,32.7,57.4,1.37,604,,5
5/15/2007 12:00,,1,2425,49.5,0.141,0.005,2.52,1.543,34.5,57.7,-9,594,,5
5/16/2007 12:00,,1,2158,47.6,0.141,0.002,2.93,1.454,35.3,57.1,0.19,589,,5
5/17/2007 12:00,,1,1479,39.6,0.135,0.001,3.06,1.479,34.2,53.6,0.08,578,,5
5/18/2007 12:00,,1,1790,37.5,0.115,0,2.9,1.541,34.5,53.7,0.07,542,,5
5/19/2007 12:00,,1,1633,32.5,0.107,0,2.76,1.425,34,52.5,0.03,526,,5
5/20/2007 12:00,,0.833,1395,24.7,0.092,-0.001,2.3,1.334,35.3,54.3,0.04,532,,5
5/21/2007 04:00,,0.5,1311,21.9,0.1,-0.001,1.96,1.273,35.8,55.6,0.11,535,,5
5/21/2007 12:00,,0.667,1519,59.6,0.185,0.011,1.91,1.588,33.9,55.8,0.01,555,,5
5/22/2007 12:00,,1,1332,31.4,0.099,0.001,1.59,1.349,35.1,57.7,0.19,563,,5
5/23/2007 12:00,,1,1519,21.4,0.102,0,1.43,1.481,35.5,58.3,0.27,575,,5
5/24/2007 12:00,,1,1018.4,29.4,0.115,0.002,1.08,1.515,35.9,58.1,0.33,567,,5
5/25/2007 12:00,,1,1190,35.1,0.131,0,0.69,1.721,36,57.5,0.44,561,,5
5/26/2007 12:00,,1,3310,34.4,0.132,-0.002,0.62,1.797,36.7,58.9,0.49,547,,5
5/27/2007 12:00,,1,1912,39.7,0.144,0,0.48,2.014,36,59.5,0.55,545,,5
5/28/2007 12:00,,0.833,1557,38.4,0.146,-0.001,0.45,2.016,37,61.3,0.54,543,,5
5/29/2007 04:00,,0.5,1150,60.2,0.157,0.001,0.26,2.041,37.1,61.2,0.6,522,,5
5/29/2007 12:00,,0.667,1210,47.6,0.175,0.002,0.31,2.292,38.7,61.8,0.5,538,,5
5/30/2007 12:00,,1,1538,50.7,0.174,0.002,0.07,2.675,39.6,63.3,0.65,523,,5
5/31/2007 12:00,,1,911,54.1,0.186,0.002,0,2.755,38.9,61.1,0.77,519,,5
6/1/2007 12:00,,1,779,49.2,0.186,0.001,0,2.705,41.3,63.2,0.91,509,,6
6/2/2007 12:00,,1,1458,44.5,0.177,0.001,0,2.206,41.9,63.4,1.03,511,,6
6/3/2007 12:00,,0.833,982.6,43.7,0.17,0,0.02,2.088,42.3,63.3,0.92,525,,6
6/4/2007 04:00,,0.469,2834,41.4,0.18,0.001,0.19,2.174,42,64.1,1.08,538,,6
6/4/2007 10:30,,0.167,3422,47.1,0.196,0.001,0.3,2.151,43.1,70.7,1.38,565,,6
6/4/2007 12:00,,0.531,3366,43.3,0.203,0.002,0.33,2.225,44.4,69.2,1.32,573,,6
6/5/2007 12:00,,1,3338,31.1,0.175,0.042,2.04,1.787,43.5,66.1,2.36,612,,6
6/6/2007 12:00,,1,2450,47.1,0.192,0.05,6.93,2.041,36.2,56.8,4.07,587,,6
6/7/2007 12:00,,1,1850,31.8,0.146,0.043,4.38,1.768,42,61.5,2.83,607,,6
6/8/2007 12:00,,1,1830,41.3,0.131,0.014,4.38,1.548,44.3,63.4,1.38,618,,6
6/9/2007 12:00,,1,1416,54.7,0.137,0.001,4.91,1.632,45.5,76.2,0.13,624,,6
6/10/2007 12:00,,0.833,1311,44,0.124,0.001,3.91,1.521,46.2,73.2,0.08,631,,6
6/11/2007 04:00,,0.481,1311,51.3,0.118,0,3.43,1.494,46.7,77.7,0.14,636,,6
6/11/2007 11:05,,0.167,1270,32.2,0.136,0.003,3.22,1.686,47,76.2,0.08,638,,6
6/11/2007 12:00,,0.519,1270,42.8,0.122,0.005,3.13,1.421,44.9,74.6,-9,644,,6
6/12/2007 12:00,,1,1150,45.5,0.127,0.005,2.04,1.606,45.8,74.7,0.26,645,,6
6/13/2007 12:00,,1,1000.5,39.2,0.122,0.003,1.55,1.43,46.7,72,0.37,647,,6
6/14/2007 12:00,,1,762.5,52.9,0.128,0.008,1.53,1.506,48.4,71.9,0.65,652,,6
6/15/2007 12:00,,1,861.5,41.1,0.111,0.002,1.71,1.623,48.3,70.5,0.71,641,,6
6/16/2007 12:00,,1,702.2,47.3,0.12,0.001,1.66,1.427,46.7,67.4,0.98,616,,6
6/17/2007 12:00,,0.833,2302,32,0.116,0.002,1.62,1.363,46,67.3,1.32,605,,6
6/18/2007 04:00,,0.47,2525,17.6,0.1,0.002,1.63,1.214,45.5,68.2,1.51,603,,6
6/18/2007 10:35,,0.167,2500,22.6,0.106,0.005,1.63,1.184,45.7,67.7,1.74,600,,6
6/18/2007 12:00,,0.53,2206,20.7,0.105,0.005,1.69,1.521,45.9,68.3,1.64,602,,6
6/19/2007 12:00,,1,3600,29.2,0.115,0.003,1.59,1.041,45.1,68,2.08,608,,6
6/20/2007 12:00,,1,390.5,22.7,0.096,0.001,1.45,1.031,45.3,68.2,2.17,608,,6
6/21/2007 12:00,,1,341.3,26.5,0.111,0.001,1.16,2.148,45.7,68.7,2.17,583,,6
6/22/2007 12:00,,1,269.6,41.8,0.115,0.003,1.04,1.479,46,69,2.11,576,,6
6/23/2007 12:00,,1,427.4,22.1,0.1,0.002,0.71,1.572,46.7,70,1.42,553,,6
6/24/2007 12:00,,0.833,353.6,63.5,0.126,0.002,0.43,1.829,47,69.6,0.85,542,,6
6/25/2007 04:00,,0.47,365.9,31.4,0.111,0.002,0.33,1.567,47.2,69.3,0.67,530,,6
6/25/2007 10:35,,0.167,353.6,40.9,0.119,0.003,0.34,1.545,47.2,69.2,0.68,537,,6
6/25/2007 12:00,,0.53,341.3,31.9,0.118,0.072,0.4,1.489,48.2,70.5,0.57,549,,6
6/26/2007 12:00,,1,353.6,29.4,0.124,0.005,0.07,1.718,48.7,69.7,0.27,530,,6
6/27/2007 12:00,,1,319.1,37,0.142,0.002,0.03,1.673,49,69.5,0.33,531,,6
6/28/2007 12:00,,1,585.2,56,0.15,0,0,1.546,48.5,68.2,0.49,537,,6
6/29/2007 12:00,,1,466.8,42.8,0.148,0.001,0,1.689,49.7,66.8,0.47,544,,6
6/30/2007 12:00,,1,415.1,38.2,0.172,0.024,0,1.398,49,65,0.49,546,,6
7/1/2007 12:00,,0.833,341.3,43.8,0.148,0.003,0,1.443,50.1,66.5,0.47,555,,7
7/2/2007 04:00,,0.472,353.6,29.3,0.151,0.002,0,1.44,50.2,65.1,0.49,560,,7
7/2/2007 10:40,,0.167,415.1,36.4,0.124,0.042,0.1,1.74,52.1,66.9,0.41,558,,7
7/2/2007 12:00,,0.528,415.1,64.8,0.186,0.009,0.02,1.661,50.7,65.1,0.22,565,,7
7/3/2007 12:00,,1,415.1,58.3,0.204,0.003,0,1.696,50.3,64.9,0.33,577,,7
7/4/2007 12:00,,1,402.8,43.2,0.164,0.002,0,1.449,51.5,66.7,0.27,582,,7
7/5/2007 12:00,,1,353.6,59.1,0.194,0.017,0.03,1.69,51.7,66.6,0.3,590,,7
7/6/2007 12:00,,1,378.2,29.3,0.138,0.008,0.02,1.612,51.4,65.9,0.36,576,,7
7/7/2007 12:00,,1,329,36.5,0.148,0.015,0,1.637,52.2,66.7,0.49,571,,7
7/8/2007 12:00,,0.833,309.2,42,0.496,0.016,0.04,1.607,52.7,66.9,0.69,568,,7
7/9/2007 04:00,,0.531,353.6,39.1,0.58,0.017,0,1.411,52.7,66.7,0.83,575,,7
7/9/2007 13:30,,0.333,249.8,24.3,0.142,0.01,0,1.548,53,66.9,0.83,571,,7
7/9/2007 20:00,,0.635,269.6,29.4,0.15,0.01,0,1.471,54.1,68.2,0.64,648,,7
7/10/2007 20:00,,1,946.8,35.9,0.158,0.01,0,1.492,56.3,71.6,0.92,611,,7
7/11/2007 20:00,,1,378.2,25.4,0.155,0.021,0,1.251,58.2,73.9,0.96,636,,7
7/12/2007 20:00,,0.833,269.6,36.6,0.176,0.016,0,1.428,58.4,72.9,0.73,650,,7
7/13/2007 12:00,,0.833,182.5,28.8,0.164,0.023,0,1.292,57.8,72.3,0.77,649,,7
7/14/2007 12:00,,1,121.8,48.1,0.182,0.019,0,1.413,58.9,73.7,0.67,651,,7
7/15/2007 12:00,,1,201.5,72.8,0.24,0.02,0.03,1.673,58.7,74.6,0.6,660,,7
7/16/2007 12:00,,0.531,154,34,0.181,0.023,0.08,1.581,61.4,73.7,0.52,654,,7
7/16/2007 13:30,,0.167,220.5,24.8,0.144,0.012,0,1.315,59.8,75.1,0.56,653,,7
7/16/2007 20:00,,0.635,154,34,0.181,0.023,0.08,1.581,61.4,78.2,0.38,665,,7
7/17/2007 20:00,,1,230,21.3,0.147,0.02,0.04,1.374,62.2,76.6,0.56,662,,7
7/18/2007 20:00,,1,319.1,21.6,0.165,0.02,0,1.388,61.4,75.4,0.55,666,,7
7/19/2007 20:00,,1,452,28.5,0.176,0.027,0,1.467,61,74.8,0.5,663,,7
7/20/2007 20:00,,1,341.3,46.5,0.18,0.148,0,1.487,59.4,72.8,0.37,664,,7
7/21/2007 20:00,,1,1290,45.3,0.214,0.04,0,1.425,63.7,74.7,0.39,672,,7
7/22/2007 20:00,,0.833,894.5,37.6,0.225,0.067,0.09,1.339,71.2,87.4,0.34,710,,7
7/23/2007 12:00,,0.37,716.8,42.4,0.232,0.068,0,1.392,69.5,81.8,0.31,704,,7
7/23/2007 13:45,,0.167,687.6,15,0.219,0.066,0.19,1.217,72.9,82.4,0.35,705,,7
7/23/2007 20:00,,0.63,687.6,36.6,0.222,0.065,0.08,1.347,61.4,78.2,0.07,717,,7
7/24/2007 20:00,,1,466.8,33.1,0.209,0.063,0,1.273,77.6,87.3,0.41,716,,7
7/25/2007 20:00,,1,555.6,29,0.2,0.056,0.06,1.296,76.5,85.1,0.38,717,,7
7/26/2007 20:00,,1,526,31.9,0.203,0.044,0,1.338,80.6,86.4,0.3,717,,7
7/27/2007 20:00,,1,658.4,23.8,0.177,0.041,0,1.237,75.7,79.2,0.34,691,,7
7/28/2007 20:00,,1,982.6,38.3,0.206,0.056,0.44,1.324,72.7,83.2,1.5,671,,7
7/29/2007 20:00,,0.833,812,33.5,0.203,0.044,0.14,1.354,79,84.2,1.92,705,,7
7/30/2007 12:00,,0.372,540.8,36.6,0.209,0.048,0,1.363,78.1,82.9,1.81,707,,7
7/30/2007 13:50,,0.167,845,37.4,0.194,0.044,0.04,1.379,81.1,85.9,1.88,709,,7
7/30/2007 20:00,,0.628,540.8,39.1,0.22,0.054,0.08,1.378,74.7,83.4,2.05,719,,7
7/31/2007 20:00,,1,731.4,24.2,0.186,0.048,0,1.299,77.7,87.9,2.11,734,,7
8/1/2007 20:00,,1,716.8,21.6,0.179,0.016,0,1.372,77.2,90.6,1.61,721,,8
8/2/2007 20:00,,1,415.1,21.8,0.154,0.006,0,1.342,75.2,88.3,1.36,689,,8
8/3/2007 20:00,,1,365.9,24.2,0.176,0.022,0.06,1.32,76,88.3,1.55,687,,8
8/4/2007 20:00,,1,279.5,31.3,0.189,0.038,0.02,1.342,75.1,88.6,1.68,691,,8
8/5/2007 20:00,,0.833,496.4,26,0.185,0.051,0.02,1.331,74.9,86.4,1.82,685,,8
8/6/2007 12:00,,0.385,496.4,30.7,0.175,0.038,0.03,1.33,76.3,86.3,2.12,686,,8
8/6/2007 14:30,,0.167,555.6,17.6,0.161,0.031,0.04,1.438,78.1,87.7,2.08,688,,8
8/6/2007 20:00,,0.615,540.8,29.7,0.163,0.023,0,1.458,75.5,87.5,1.91,692,,8
8/7/2007 20:00,,1,1374,38,0.172,0.025,0,1.471,75.1,87.3,2.27,694,,8
8/8/2007 20:00,,1,1437,39.9,0.181,0.021,0.1,1.48,74.3,88.4,2.35,709,,8
8/9/2007 20:00,,1,1374,41.5,0.188,0.02,0.05,1.464,73.3,87.2,2.08,707,,8
8/10/2007 20:00,,1,1110,36,0.177,0.012,0.05,1.385,69.5,78.6,1.34,676,,8
8/11/2007 20:00,,1,1230,44.8,0.166,0.006,0.03,1.339,67.1,76.6,1.2,658,,8
8/12/2007 20:00,,0.833,1290,52.2,0.176,0.006,0.03,1.74,64.2,74.1,1.83,621,,8
8/13/2007 12:00,,0.375,1270,39.5,0.165,0.003,0.06,1.63,63.9,73.6,2.33,627,,8
8/13/2007 14:00,,0.167,1270,45.3,0.156,0.009,0.09,1.524,68.9,76.3,2.34,627,,8
8/13/2007 20:00,,0.625,1210,48.7,0.104,0.006,0.16,1.653,70.1,76.7,2.49,626,,8
8/14/2007 20:00,,1,946.8,66.1,0.129,0.005,0.14,2.011,71,79.8,2.84,652,,8
8/15/2007 20:00,,1,716.8,53.6,0.121,0.007,0.1,1.69,73.9,83.7,2.81,667,,8
8/16/2007 20:00,,1,687.6,38.6,0.1,0.004,0.05,1.547,73.9,83.9,2.23,674,,8
8/17/2007 20:00,,1,762.5,41.5,0.099,0.002,0.03,1.575,78.3,85.9,1.61,691,,8
8/18/2007 20:00,,1,378.2,65.2,0.124,0.002,0.05,1.39,78.1,87.7,1.27,695,,8
8/19/2007 20:00,,0.833,746,44.1,0.102,-0.001,0.12,1.41,77.1,87.8,1.36,700,,8
8/20/2007 12:00,,0.385,3254,138.8,0.21,0.043,1.45,1.427,56.6,67.7,3.19,594,,8
8/20/2007 14:30,,0.167,5788,157.3,0.247,0.063,2.33,1.82,45.7,56.4,4.18,515,,8
8/20/2007 20:00,,0.281,13080,209.2,0.381,0.087,3.97,6.662,33.9,47.4,4.94,508,,8
8/21/2007 04:00,,0.333,24580,200.6,0.379,0.096,5.39,7.299,25.8,35.8,5.97,474,,8
8/21/2007 12:00,,0.333,26780,186.7,0.397,0.095,6.27,8.492,22.2,31.9,6.73,454,,8
8/21/2007 20:00,,0.333,40600,351.9,0.562,0.08,5.74,10.686,16.2,27.4,6.44,405,,8
8/22/2007 04:00,,0.333,47000,460.2,0.638,0.067,5.49,8.899,26.2,43.4,6.54,484,,8
8/22/2007 12:00,,0.333,53840,491.4,0.686,0.08,5.69,9.071,17.8,28.1,6.25,399,,8
8/22/2007 20:00,,0.333,62600,392.1,0.628,0.083,5.74,7.812,11.7,20.9,6.29,353,,8
8/23/2007 04:00,,0.333,65260,328.4,0.539,0.075,5.9,6.844,11.9,19,6.57,336,,8
8/23/2007 12:00,,0.333,68340,267.2,0.497,0.081,5.97,5.006,9.8,18.5,6.7,319,,8
8/23/2007 20:00,,0.333,68100,209.8,0.452,0.092,6.12,5.172,11.3,18.4,6.86,318,,8
8/24/2007 04:00,,0.333,65780,176.7,0.437,0.107,6.04,6.083,10.3,17.9,7.26,329,,8
8/24/2007 12:00,,0.333,64280,168.1,0.384,0.115,5.76,7.133,9.5,18.3,7.36,337,,8
8/24/2007 20:00,,0.333,57460,143.9,0.379,0.1,5.45,6.208,10.5,19.2,7.8,330,,8
8/25/2007 04:00,,0.333,50700,109.1,0.341,0.118,5.06,5.906,10.1,18.9,7.32,326,,8
8/25/2007 12:00,,0.333,49100,114,0.336,0.126,4.81,5.914,10.8,19,7.25,325,,8
8/25/2007 20:00,,0.333,46700,98,0.322,0.134,4.57,5.258,11.5,20.1,7.41,326,,8
8/26/2007 04:00,,0.333,43190,88.8,0.33,0.136,4.28,3.563,10,20.6,7.57,321,,8
8/26/2007 12:00,,0.333,38670,101,0.356,0.134,4.14,2.838,11.5,22.3,7.87,322,,8
8/26/2007 20:00,,0.333,32780,85.4,0.309,0.11,3.98,3.495,11.3,22.9,8.51,335,,8
8/27/2007 04:00,,0.333,27920,75.6,0.305,0.109,3.74,2.413,11.8,23.2,8.18,338,,8
8/27/2007 12:00,,0.188,22750,71.9,0.305,0.109,3.63,2.118,12.8,24.6,8.49,343,,8
8/27/2007 13:00,,0.167,22540,69.1,0.297,0.14,3.59,1.368,12.2,24.3,8.63,342,,8
8/27/2007 20:00,,0.333,23030,71.2,0.296,0.151,3.61,2.011,13,25.7,9.35,352,,8
8/28/2007 20:00,,0.333,15920,118,0.327,0.156,3.3,1.635,14.8,29.3,10.04,383,,8
8/29/2007 20:00,,1,10000,42.2,0.247,0.152,2.83,1.381,16.6,33.2,10.49,417,,8
8/30/2007 20:00,,1,5678,26.1,0.222,0.13,2.62,1.166,17.5,35.6,10.52,438,,8
8/31/2007 20:00,,1,4469,27.5,0.21,0.103,2.46,1.256,18.5,36.5,9.78,454,,8
9/1/2007 20:00,,1,17900,85,0.247,0.084,2.31,1.504,19.7,36.4,9.84,467,,9
9/2/2007 20:00,,0.833,16460,31.5,0.182,0.056,1.93,1.296,19.1,35.8,9.21,468,,9
9/3/2007 12:00,,0.356,3750,230.4,0.346,0.083,1.91,1.795,19.6,36,9.36,481,,9
9/3/2007 13:05,,0.167,3630,30,0.19,0.06,1.77,1.533,20.9,35.9,9.28,472,,9
9/3/2007 20:00,,0.644,4050,27.5,0.153,0.045,1.64,1.329,21.2,36.9,8.33,480,,9
9/4/2007 20:00,,1,2254,24.4,0.134,0.036,1.44,1.319,22.2,36.3,8.19,480,,9
9/5/2007 20:00,,1,2984,29.8,0.131,0.019,1.1,1.419,22.1,36.7,7.57,480,,9
9/6/2007 20:00,,1,3338,22.5,0.109,0.009,0.77,1.485,22.5,38.7,7.19,476,,9
9/7/2007 20:00,,1,2652,32.6,0.122,0.009,0.61,1.533,22.2,39,6.91,470,,9
9/8/2007 20:00,,1,2756,29.8,0.111,0.007,0.67,1.518,22.8,39.1,7.21,481,,9
9/9/2007 20:00,,0.667,4568,25,0.102,0.023,0.75,1.346,23.1,40,7.46,488,,9
9/10/2007 04:00,,0.297,5750,24.3,0.111,0.038,0.89,1.221,23.9,40.8,7.75,503,,9
9/10/2007 10:15,,0.167,8084,26,0.115,0.043,0.95,1.191,26.6,49.1,8.17,535,,9
9/10/2007 12:00,,0.536,9201,42.7,0.164,0.071,1.3,1.191,36.3,66.2,7.7,597,,9
9/11/2007 12:00,,1,7826,43.3,0.175,0.063,1.26,1.343,32.1,56.3,7.26,595,,9
9/12/2007 12:00,,1,5426,31.6,0.168,0.085,2.5,1.011,40.6,82.8,6.72,637,,9
9/13/2007 12:00,,1,4178,34.9,0.21,0.119,4.66,1.113,28.2,52.4,8.08,499,,9
9/14/2007 12:00,,1,3108,35.3,0.208,0.104,4.54,1.367,26.3,44.2,8.33,483,,9
9/15/2007 12:00,,1,2278,37.8,0.197,0.085,3.95,1.308,29.4,45.3,8.03,506,,9
9/16/2007 12:00,,0.833,1912,27.7,0.178,0.052,3.19,1.337,32.7,49.4,6.93,536,,9
9/17/2007 04:00,,0.469,1633,26.3,0.168,0.044,2.92,1.271,35.4,53.7,6.73,548,,9
9/17/2007 10:30,,0.167,1538,26.2,0.169,0.055,3.1,1.374,35.6,54.9,7.27,553,,9
9/17/2007 12:00,,0.531,1538,26.7,0.198,0.069,3.28,1.592,33.9,54.8,7.56,555,,9
9/18/2007 12:00,,1,1416,28.4,0.202,0.074,4.24,1.436,28,47.1,8.25,519,,9
9/19/2007 12:00,,1,928.9,32.4,0.193,0.055,4.06,1.402,27.1,44.6,7.94,514,,9
9/20/2007 12:00,,1,1054.2,36,0.192,0.028,3.62,1.543,27.1,45.3,7.76,521,,9
9/21/2007 12:00,,1,812,33.6,0.158,0.004,3.03,1.634,28,47.5,6.81,499,,9
9/22/2007 12:00,,1,673,36.1,0.146,0.002,2.71,1.69,27.6,46.8,6.08,472,,9
9/23/2007 12:00,,0.833,643.8,50.8,0.156,0.003,2.54,1.655,27.9,47.3,5.84,468,,9
9/24/2007 04:00,,0.462,702.2,46.9,0.142,0.002,2.7,1.779,31.7,54.5,5.38,446,,9
9/24/2007 10:10,,0.167,746,51.7,0.147,0.002,2.3,1.815,29,47.2,5.44,444,,9
9/24/2007 12:00,,0.538,762.5,40.9,0.138,0.005,2.48,1.843,32.2,51.1,5.64,455,,9
9/25/2007 12:00,,1,716.8,25.6,0.121,0.008,2.28,1.872,30.2,51,6.09,459,,9
9/26/2007 12:00,,1,1150,48.3,0.14,0.014,2.28,1.585,30.1,50.8,6.4,483,,9
9/27/2007 12:00,,1,894.5,24.7,0.115,0.021,2.36,1.418,30,49,7.01,507,,9
9/28/2007 12:00,,1,600,21.4,0.113,0.02,2.4,1.489,30.7,49.2,7.17,517,,9
9/29/2007 12:00,,1,481.6,21,0.119,0.019,2.35,1.587,30.7,48.9,6.94,524,,9
9/30/2007 12:00,,1,540.8,23.5,0.123,0.011,2.21,1.374,30.6,49.2,6.74,521,,9
10/1/2007 04:00,,0.469,673,23.7,0.125,0.005,2.11,1.406,30.9,49.3,6.46,523,,10
10/1/2007 10:30,,0.167,716.8,38.1,0.156,0.012,2.29,1.484,31.8,50.9,6.66,527,,10
10/1/2007 12:00,,0.531,731.4,27.1,0.132,0.026,2.16,1.343,31.3,49.1,6.42,530,,10
10/2/2007 12:00,,1,614.6,25,0.13,0.028,2.2,1.3,32,50.2,6.1,535,,10
10/3/2007 12:00,,1,517.2,26.7,0.135,0.023,2.09,1.351,32.2,50.4,6.43,535,,10
10/4/2007 12:00,,1,702.2,35.4,0.138,0.01,1.93,1.383,32.7,50.1,6.01,537,,10
10/5/2007 12:00,,1,462,26.3,0.122,0.006,1.69,1.649,33.5,51.5,5.08,522,,10
10/6/2007 12:00,,1,462,21.7,0.13,0.003,1.44,1.837,33.9,51.3,5.23,498,,10
10/7/2007 12:00,,0.833,503.4,27.5,0.13,0.001,1.35,1.609,34.2,51.9,5.14,503,,10
10/8/2007 04:00,,0.465,643.8,19.8,0.12,0.003,1.23,1.567,35.5,55.1,4.78,508,,10
10/8/2007 10:20,,0.167,600,25.3,0.149,0.004,1.15,1.667,35.8,55.4,4.47,505,,10
10/8/2007 12:00,,0.535,586.2,23.4,0.125,0.013,1.08,1.602,34.1,53.9,4.64,506,,10
10/9/2007 12:00,,1,629.2,21.7,0.123,0.011,1.03,1.49,35.3,54.7,5.13,509,,10
10/10/2007 12:00,,1,388.2,26.2,0.138,0.006,0.82,1.863,32.3,54,5.04,507,,10
10/11/2007 12:00,,1,388.2,20.7,0.126,0.009,0.79,1.76,36,53.9,5.15,510,,10
10/12/2007 12:00,,1,262.7,18.3,0.12,0.006,0.76,1.848,37,55,4.91,516,,10
10/13/2007 12:00,,1,306.3,21.8,0.131,0.004,0.74,1.783,36.7,55.8,4.85,526,,10
10/14/2007 12:00,,0.833,273.6,20.4,0.102,0.003,0.68,1.347,38.4,55.8,4.45,531,,10
10/15/2007 04:00,,0.557,262.7,15.5,0.097,0.003,0.65,1.356,37.7,54.3,4.13,532,,10
10/15/2007 14:45,,0.333,295.4,16.4,0.094,0.003,0.59,1.414,39.9,55.2,3.65,532,,10
10/15/2007 20:00,,0.609,295.4,14.1,0.1,0.002,0.58,1.587,36.5,56.3,3.29,544,,10
10/16/2007 20:00,,1,339,14.8,0.101,0.003,0.47,1.806,37.3,58,2.83,549,,10
10/17/2007 20:00,,1,400.5,22.5,0.1,0.002,0.36,1.906,38.7,59,2.26,553,,10
10/18/2007 20:00,,1,716.8,32.8,0.109,0.002,0.3,1.718,39.7,59.7,1.92,553,,10
10/19/2007 20:00,,1,1036.3,36.4,0.126,0.002,0.3,1.682,41.4,62.2,1.91,573,,10
10/20/2007 20:00,,1,731.4,33.1,0.127,0.001,0.26,1.769,42.2,60.8,1.74,584,,10
10/21/2007 20:00,,0.833,462,31.2,0.124,0.001,0.22,1.646,43.8,61.3,1.66,585,,10
10/22/2007 12:00,,0.391,437.4,31.1,0.117,0.001,0.19,1.526,48.1,61.5,1.37,593,,10
10/23/2007 12:00,,0.5,746,35.3,0.116,0.001,0.21,1.632,40.5,62.4,0.83,584,,10
10/24/2007 12:00,,0.943,673,28.6,0.109,0.002,0.08,1.695,48.7,64.2,0.59,601,,10
10/25/2007 12:00,,1,1374,23.6,0.107,0.001,0.05,1.609,44.6,65.3,0.85,611,,10
10/26/2007 12:00,,1,1190,28.5,0.111,0.001,0.19,1.514,50.3,77.4,0.74,655,,10
10/27/2007 12:00,,1,1437,23.9,0.112,0.001,0.16,1.352,53.7,76.5,0.99,676,,10
10/28/2007 12:00,,1,1190,29.7,0.126,0.008,0.44,1.302,57.8,71.7,0.89,667,,10
10/29/2007 04:00,,0.833,746,16.8,0.114,0.007,0.41,1.268,59.3,71.7,0.97,677,,10
10/29/2007 10:25,,0.467,762.5,14.3,0.102,0.008,0.43,1.279,58.4,73.5,0.97,680,,10
10/29/2007 12:00,,0.167,746,18.3,0.106,0.006,0.58,1.147,59.3,74,0.89,682,,10
10/30/2007 12:00,,0.533,894.5,18.5,0.11,0.009,0.59,1.38,54.5,78.7,0.95,694,,10
10/31/2007 12:00,,1,812,16.1,0.101,0.006,0.45,1.173,59,72.9,1.38,684,,10
11/1/2007 12:00,,1,643.8,77.5,0.183,0.003,0.56,1.587,56.7,78.2,0.15,710,,11
11/2/2007 12:00,,1,600,59.2,0.14,0.001,0.37,1.586,62.6,80.8,0.19,719,,11
11/3/2007 12:00,,1,503.4,29.2,0.107,0,0.49,1.401,64.8,84.6,0.11,738,,11
11/4/2007 12:00,,1,572.4,20,0.089,-0.001,0.71,1.236,71.8,87.1,0.15,751,,11
11/5/2007 04:00,,0.833,779,21,0.09,0,0.73,1.264,70.4,90.8,0.19,762,,11
11/5/2007 10:10,,0.462,716.8,18.1,0.081,0,0.73,1.151,71.7,91.6,0.21,764,,11
11/5/2007 12:00,,0.167,702.2,28.9,0.079,0,0.8,1.375,70.6,92.4,-0.07,770,,11
11/6/2007 12:00,,0.538,629.2,28.5,0.089,0.003,0.72,1.255,66.1,94.2,0.15,773,,11
11/7/2007 12:00,,1,531,19,0.081,0.002,0.41,1.258,65.8,100.8,0.2,754,,11
11/8/2007 12:00,,1,425.1,15.8,0.08,0.002,0.22,1.338,69.8,97.3,0.13,752,,11
11/9/2007 12:00,,1,449.7,16.9,0.075,0.001,0.19,1.23,62,99.4,0.07,739,,11
11/10/2007 12:00,,1,328.1,22.2,0.039,0.001,0.17,1.258,61.5,100.7,0.05,718,,11
11/11/2007 12:00,,1,363.6,27.1,0.068,0,0.16,1.363,61.3,101,0.05,700,,11
11/12/2007 04:00,,0.833,449.7,30.2,0.072,0.001,0.07,1.451,64.7,101,0.06,705,,11
11/12/2007 10:20,,0.465,462,26.8,0.069,0,0.04,1.369,62.1,102.2,0.1,700,,11
11/12/2007 12:00,,0.167,489.6,29.9,0.069,0.002,0,1.439,62.3,113.2,-0.12,712,,11
11/13/2007 12:00,,0.535,731.4,32.9,0.084,0.001,0.28,1.525,74.9,110.4,0.13,707,,11
11/14/2007 12:00,,1,2135,26.9,0.08,0.001,0,1.467,69.2,114.6,0.07,722,,11
11/15/2007 12:00,,1,3484,34.8,0.098,-0.001,0,1.635,74.7,152.3,0.48,795,,11
11/16/2007 12:00,,1,3000,30.9,0.126,-0.001,2.03,1.787,87.8,131.6,0.37,777,,11
11/17/2007 12:00,,1,1960,24.5,0.116,0,2.03,2.011,72.3,102.5,0.53,799,,11
