River,Year,NOS,FIELD_SET,Discharge,SS,TP,DRP,NIT,TKN,CHL,TN,PTN,TPP,PP
Blanchard,2008,583,Loads,483,68400,240,64.5,1800,734,13300,2534,0.710339384,,175.5
Blanchard,2009,517,Loads,238,42900,110,19.1,1210,553,8140,1763,0.686330119,,90.9
Blanchard,2010,501,Loads,178,17900,67.5,19.9,1180,274,7970,1454,0.811554333,,47.6
Blanchard,2011,535,Loads,431,74400,216,51.1,1600,734,12100,2334,0.685518423,,164.9
Blanchard,2012,525,Loads,366.9953844,30300,154,61.4,918,477,8930,1395,0.658064516,,92.6
Blanchard,2013,564,Loads,348,50000,173,47.9,1780,587,10600,2367,0.75200676,,125.1
Blanchard,2014,537,Loads,314,34400,130,43.3,1300,420,12500,1720,0.755813953,,86.7
Blanchard,2015,511,Loads,274,19300,97.2,37.5,1380,374,9970,1754,0.78677309,,59.7
Blanchard,2016,,Loads,223,,81.3,25.7,,,,,,,
Blanchard,2008,583,Unit area loads,53.89782846,763.2735956,2.678152967,0.71975361,20.08614725,8.190684491,148.4143103,28.27683175,,,1.958399357
Blanchard,2009,517,Unit area loads,26.55835026,478.7198429,1.227486777,0.21313634,13.50235454,6.170910795,90.83402147,19.67326534,,,1.014350436
Blanchard,2010,501,Unit area loads,19.86296784,199.7455755,0.753230522,0.222063517,13.16758542,3.057557971,88.93699645,16.22514339,,,0.531167005
Blanchard,2011,535,Unit area loads,48.0951637,830.2274198,2.41033767,0.570223403,17.85435311,8.190684491,135.0235454,26.04503761,,,1.840114268
Blanchard,2012,525,Unit area loads,40.9529074,338.1168121,1.718481487,0.685160801,10.2439351,5.322829022,99.64960832,15.56676412,,,1.033320686
Blanchard,2013,564,Unit area loads,38.83321802,557.9485348,1.930501931,0.534514696,19.86296784,6.550315799,118.2850894,26.41328364,,,1.395987234
Blanchard,2014,537,Unit area loads,35.03916799,383.868592,1.450666191,0.483183431,14.50666191,4.686767693,139.4871337,19.1934296,,,0.967482759
Blanchard,2015,511,Unit area loads,30.57557971,215.3681344,1.084651952,0.418461401,15.39937956,4.173455041,111.2549378,19.5728346,,,0.666190551
Blanchard,2016,,Unit area loads,24.88450465,,0.907224318,0.286785547,,,,,,,
Blanchard,2008,583,Flow weighted mean concentrations,,141.6149068,0.49689441,0.133540373,3.726708075,1.519668737,27.53623188,5.246376812,,,0.363354037
Blanchard,2009,517,Flow weighted mean concentrations,,180.2521008,0.462184874,0.080252101,5.084033613,2.323529412,34.20168067,7.407563025,,,0.381932773
Blanchard,2010,501,Flow weighted mean concentrations,,100.5617978,0.379213483,0.111797753,6.629213483,1.539325843,44.7752809,8.168539326,,,0.26741573
Blanchard,2011,535,Flow weighted mean concentrations,,172.6218097,0.501160093,0.118561485,3.712296984,1.703016241,28.07424594,5.415313225,,,0.382598608
Blanchard,2012,525,Flow weighted mean concentrations,,82.56234626,0.419623806,0.167304556,2.501393857,1.299743867,24.33273109,3.801137724,,,0.25231925
Blanchard,2013,564,Flow weighted mean concentrations,,143.6781609,0.497126437,0.137643678,5.114942529,1.686781609,30.45977011,6.801724138,,,0.359482759
Blanchard,2014,537,Flow weighted mean concentrations,,109.5541401,0.414012739,0.137898089,4.140127389,1.337579618,39.8089172,5.477707006,,,0.27611465
Blanchard,2015,511,Flow weighted mean concentrations,,70.4379562,0.354744526,0.136861314,5.03649635,1.364963504,36.38686131,6.401459854,,,0.217883212
Blanchard,2016,,Flow weighted mean concentrations,,,0.364573991,0.115246637,,,,,,,
Blanchard,2008,583,Time weighted mean concentrations,,46.7,0.297,0.147,5.3,1.021,52.411,,,,
Blanchard,2009,517,Time weighted mean concentrations,,32.6,0.187,0.07,6.96,1.08,68.7,,,,
Blanchard,2010,501,Time weighted mean concentrations,,31.3,0.231,0.12,6.91,1.03,81.6,,,,
Blanchard,2011,535,Time weighted mean concentrations,,50.2,0.258,0.113,6.25,1.08,67.2,,,,
Blanchard,2012,525,Time weighted mean concentrations,,31.8,0.332,0.205,4.39,0.94,52.1,,,,
Blanchard,2013,564,Time weighted mean concentrations,,40.1,0.293,0.155,5.73,1.04,53.8,,,,
Blanchard,2014,537,Time weighted mean concentrations,,34.3,0.311,0.189,4.77,0.93,58.3,,,,
Blanchard,2015,511,Time weighted mean concentrations,,20.6,0.3,0.2,5.15,0.915,80.6,,,,
Blanchard,2016,,Time weighted mean concentrations,,,,,,,,,,,
Blanchard,2008,583,Spring Loads,,,,,,,,,,,
Blanchard,2009,517,Spring Loads,,,,,,,,,,,
Blanchard,2010,501,Spring Loads,,,,,,,,,,,
Blanchard,2011,535,Spring Loads,,,,,,,,,,,
Blanchard,2012,525,Spring Loads,,,,,,,,,,,
Blanchard,2013,564,Spring Loads,,,,,,,,,,,
Blanchard,2014,537,Spring Loads,,,,,,,,,,,
Blanchard,2015,511,Spring Loads,,,,,,,,,,,
Blanchard,2016,,Spring Loads,126,,41.4,12,,,,,,,
Blanchard,2008,583,Spring Flow weighted mean,,,,,,,,,,,
Blanchard,2009,517,Spring Flow weighted mean,,,,,,,,,,,
Blanchard,2010,501,Spring Flow weighted mean,,,,,,,,,,,
Blanchard,2011,535,Spring Flow weighted mean,,,,,,,,,,,
Blanchard,2012,525,Spring Flow weighted mean,,,,,,,,,,,
Blanchard,2013,564,Spring Flow weighted mean,,,,,,,,,,,
Blanchard,2014,537,Spring Flow weighted mean,,,,,,,,,,,
Blanchard,2015,511,Spring Flow weighted mean,,,,,,,,,,,
Blanchard,2016,,Spring Flow weighted mean,,,0.328571429,0.095238095,,,,,,,
Cuyahoga,1975,,Loads,1244.24,,,,,,,,,,
Cuyahoga,1976,,Loads,953.456,,,,,,,,,,
Cuyahoga,1977,,Loads,697.742,,,,,,,,,,
Cuyahoga,1978,,Loads,1009.26,,,,,,,,,,
Cuyahoga,1979,,Loads,950.407,,,,,,,,,,
Cuyahoga,1980,,Loads,921.53,,,,,,,,,,
Cuyahoga,1981,,Loads,825.562,,,,,,,,,,
Cuyahoga,1982,447,Loads,919.786,240000,443,84.1,1640,1340,87000,2980,0.55033557,,358.9
Cuyahoga,1983,502,Loads,919.888,149000,375,103,1760,1090,77000,2850,0.61754386,,272
Cuyahoga,1984,435,Loads,1030.01,157000,410,104,1770,1420,98000,3190,0.554858934,,306
Cuyahoga,1985,475,Loads,921.704,243000,471,69.7,1830,1250,96000,3080,0.594155844,,401.3
Cuyahoga,1986,493,Loads,1029.55,185000,341,39,1670,1360,99000,3030,0.551155116,,302
Cuyahoga,1987,417,Loads,850.394,137000,265,57.6,1440,1190,74000,2630,0.547528517,,207.4
Cuyahoga,1988,318,Loads,589.984,58000,174,28.3,1100,670,74000,1770,0.621468927,,145.7
Cuyahoga,1989,360,Loads,867.121,207000,233,19.2,1430,1030,80000,2460,0.581300813,,213.8
Cuyahoga,1990,267,Loads,967.094,153000,195,14.2,1450,970,83000,2420,0.599173554,,180.8
Cuyahoga,1991,390,Loads,1020.54,209000,242,22.7,1410,970,84000,2380,0.592436975,,219.3
Cuyahoga,1992,285,Loads,742.789,38000,122,12,1240,700,112000,1940,0.639175258,,110
Cuyahoga,1993,431,Loads,1051.52,360000,270,19.7,1460,1060,95000,2520,0.579365079,,250.3
Cuyahoga,1994,453,Loads,837.4,201000,193,12.6,1160,760,108000,1920,0.604166667,,180.4
Cuyahoga,1995,441,Loads,651.878,121000,162,23.9,1370,620,77000,1990,0.688442211,,138.1
Cuyahoga,1996,456,Loads,1024.58,255000,293,28.3,1890,980,131000,2870,0.658536585,,264.7
Cuyahoga,1997,414,Loads,1156.05,206000,240,24.9,1680,890,110000,2570,0.653696498,,215.1
Cuyahoga,1998,473,Loads,776.898,103000,161,24.6,1410,580,89000,1990,0.708542714,,136.4
Cuyahoga,1999,473,Loads,568.458,100000,147,27.2,1340,610,102000,1950,0.687179487,,119.8
Cuyahoga,2000,464,Loads,746.049,144000,186,35.2,1370,770,117000,2140,0.640186916,,150.8
Cuyahoga,2001,472,Loads,590.853,83000,139,41.4,1390,640,124000,2030,0.684729064,,97.6
Cuyahoga,2002,482,Loads,756.111,185000,211,45.4,1370,840,114000,2210,0.619909502,,165.6
Cuyahoga,2003,512,Loads,1072.11,475000,482,50.7,1680,1530,169000,3210,0.523364486,,431.3
Cuyahoga,2004,464,Loads,1269.5,357000,335,48.8,1720,1360,179000,3080,0.558441558,,286.2
Cuyahoga,2005,378,Loads,1178,422000,333,44.4,1670,1280,185000,2950,0.566101695,,288.6
Cuyahoga,2006,449,Loads,908,163000,214,45.8,1650,873,134000,2523,0.653983353,,168.2
Cuyahoga,2007,560,Loads,1135,365000,345,47,1620,1150,159000,2770,0.584837545,,298
Cuyahoga,2008,525,Loads,1174,300000,300,44.8,1700,1160,185000,2860,0.594405594,,255.2
Cuyahoga,2009,507,Loads,871,280000,259,30.5,1420,1110,149000,2530,0.561264822,,228.5
Cuyahoga,2010,473,Loads,704,77300,148,31,1410,694,134000,2104,0.670152091,,117
Cuyahoga,2011,495,Loads,1370,339000,329,29,1580,1480,218000,3060,0.516339869,,300
Cuyahoga,2012,497,Loads,1080,161000,197,27.8,1380,946,129000,2326,0.593293207,,169.2
Cuyahoga,2013,481,Loads,990,308000,240,38,1560,1140,146000,2700,0.577777778,,202
Cuyahoga,2014,509,Loads,1040,272000,264,25.5,1620,1300,182000,2920,0.554794521,,238.5
Cuyahoga,2015,503,Loads,970,129000,194,23.8,1430,924,170000,2354,0.607476636,,170.2
Cuyahoga,2016,,Loads,750,,88.6,15.1,1350,,,,,,
Cuyahoga,1975,,Unit area loads,67.95412343,,,,,,,,,,
Cuyahoga,1976,,Unit area loads,52.07296559,,,,,,,,,,
Cuyahoga,1977,,Unit area loads,38.10715456,,,,,,,,,,
Cuyahoga,1978,,Unit area loads,55.12069907,,,,,,,,,,
Cuyahoga,1979,,Unit area loads,51.90644457,,,,,,,,,,
Cuyahoga,1980,,Unit area loads,50.32932824,,,,,,,,,,
Cuyahoga,1981,,Unit area loads,45.08803932,,,,,,,,,,
Cuyahoga,1982,447,Unit area loads,50.23407974,1310.759148,2.419442927,0.459311851,8.956854178,7.318405243,475.1501912,16.27525942,,,1.960131076
Cuyahoga,1983,502,Unit area loads,50.23965046,813.7629711,2.048061169,0.562534134,9.612233752,5.953031131,420.5352267,15.56526488,,,1.485527034
Cuyahoga,1984,435,Unit area loads,56.25395958,857.4549427,2.239213545,0.567995631,9.666848717,7.755324959,535.2266521,17.42217368,,,1.671217914
Cuyahoga,1985,475,Unit area loads,50.33883124,1327.143637,2.572364828,0.380666303,9.994538504,6.826870563,524.3036592,16.82140907,,,2.191698525
Cuyahoga,1986,493,Unit area loads,56.2288367,1010.376843,1.862370289,0.212998362,9.120699072,7.427635172,540.6881486,16.54833424,,,1.649371928
Cuyahoga,1987,417,Unit area loads,46.44423812,748.2250137,1.447296559,0.314582196,7.864554888,6.499180776,404.1507373,14.36373566,,,1.132714364
Cuyahoga,1988,318,Unit area loads,32.22195522,316.7667941,0.950300382,0.15456035,6.007646095,3.659202622,404.1507373,9.666848717,,,0.795740033
Cuyahoga,1989,360,Unit area loads,47.35778263,1130.529765,1.272528673,0.104860732,7.809939924,5.625341344,436.919716,13.43528127,,,1.167667941
Cuyahoga,1990,267,Unit area loads,52.81780448,835.6089569,1.064991808,0.07755325,7.919169853,5.297651557,453.3042054,13.21682141,,,0.987438558
Cuyahoga,1991,390,Unit area loads,55.73675587,1141.452758,1.321682141,0.123975969,7.700709995,5.297651557,458.7657018,12.99836155,,,1.197706171
Cuyahoga,1992,285,Unit area loads,40.56739487,207.5368651,0.666302567,0.065537957,6.772255598,3.823047515,611.6876024,10.59530311,,,0.60076461
Cuyahoga,1993,431,Unit area loads,57.42872747,1966.138722,1.474604042,0.10759148,7.973784817,5.789186237,518.8421628,13.76297105,,,1.367012561
Cuyahoga,1994,453,Unit area loads,45.73457127,1097.760786,1.054068815,0.068814855,6.335335882,4.150737302,589.8416166,10.48607318,,,0.98525396
Cuyahoga,1995,441,Unit area loads,35.60229383,660.8410705,0.884762425,0.130529765,7.482250137,3.386127799,420.5352267,10.86837794,,,0.75423266
Cuyahoga,1996,456,Unit area loads,55.95740033,1392.681595,1.60021846,0.15456035,10.32222829,5.352266521,715.456035,15.67449481,,,1.44565811
Cuyahoga,1997,414,Unit area loads,63.13762971,1125.068269,1.310759148,0.135991262,9.175314036,4.860731841,600.7646095,14.03604588,,,1.174767886
Cuyahoga,1998,473,Unit area loads,42.43025669,562.5341344,0.879300928,0.134352813,7.700709995,3.167667941,486.0731841,10.86837794,,,0.744948116
Cuyahoga,1999,473,Unit area loads,31.04631349,546.149645,0.802839978,0.148552703,7.318405243,3.331512835,557.0726379,10.64991808,,,0.654287275
Cuyahoga,2000,464,Unit area loads,40.74543965,786.4554888,1.01583834,0.192244675,7.482250137,4.205352267,638.9950847,11.6876024,,,0.823593665
Cuyahoga,2001,472,Unit area loads,32.26941562,453.3042054,0.759148007,0.226105953,7.591480066,3.495357728,677.2255598,11.08683779,,,0.533042054
Cuyahoga,2002,482,Unit area loads,41.29497542,1010.376843,1.152375751,0.247951939,7.482250137,4.587657018,622.6105953,12.06990715,,,0.904423812
Cuyahoga,2003,512,Unit area loads,58.55324959,2594.210814,2.632441289,0.27689787,9.175314036,8.356089569,922.9929001,17.5314036,,,2.355543419
Cuyahoga,2004,464,Unit area loads,69.33369743,1949.754233,1.829601311,0.266521027,9.393773894,7.427635172,977.6078646,16.82140907,,,1.563080284
Cuyahoga,2005,378,Unit area loads,64.33642818,2304.751502,1.818678318,0.242490442,9.120699072,6.990715456,1010.376843,16.11141453,,,1.576187875
Cuyahoga,2006,449,Unit area loads,49.59038777,890.2239214,1.16876024,0.250136537,9.011469143,4.767886401,731.8405243,13.77935554,,,0.918623703
Cuyahoga,2007,560,Unit area loads,61.98798471,1993.446204,1.884216275,0.256690333,8.847624249,6.280720918,868.3779356,15.12834517,,,1.627525942
Cuyahoga,2008,525,Unit area loads,64.11796832,1638.448935,1.638448935,0.244675041,9.284543965,6.335335882,1010.376843,15.61987985,,,1.393773894
Cuyahoga,2009,507,Unit area loads,47.56963408,1529.219006,1.414527581,0.166575642,7.755324959,6.06226106,813.7629711,13.81758602,,,1.247951939
Cuyahoga,2010,473,Unit area loads,38.44893501,422.1736756,0.808301475,0.16930639,7.700709995,3.790278536,731.8405243,11.49098853,,,0.638995085
Cuyahoga,2011,495,Unit area loads,74.82250137,1851.447297,1.796832332,0.158383397,8.629164391,8.083014746,1190.606226,16.71217914,,,1.638448935
Cuyahoga,2012,497,Unit area loads,58.98416166,879.3009285,1.075914801,0.151829601,7.536865101,5.166575642,704.5330421,12.70344074,,,0.924085199
Cuyahoga,2013,481,Unit area loads,54.06881486,1682.140907,1.310759148,0.207536865,8.519934462,6.226105953,797.3784817,14.74604042,,,1.103222283
Cuyahoga,2014,509,Unit area loads,56.79956308,1485.527034,1.441835063,0.139268159,8.847624249,7.099945385,993.9923539,15.94756963,,,1.302566903
Cuyahoga,2015,503,Unit area loads,52.97651557,704.5330421,1.059530311,0.129983616,7.809939924,5.04642272,928.4543965,12.85636264,,,0.929546696
Cuyahoga,2016,,Unit area loads,40.96122338,,0.483888585,0.082468596,,,,,,,
Cuyahoga,1975,,Flow weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1976,,Flow weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1977,,Flow weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1978,,Flow weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1979,,Flow weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1980,,Flow weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1981,,Flow weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1982,447,Flow weighted mean concentrations,,260.9302599,0.481633771,0.091434312,1.783023442,1.456860618,94.5872192,3.23988406,,,0.390199459
Cuyahoga,1983,502,Flow weighted mean concentrations,,161.9762406,0.407658324,0.111970153,1.913276399,1.184926861,83.70584245,3.09820326,,,0.295688171
Cuyahoga,1984,435,Flow weighted mean concentrations,,152.4257046,0.398054388,0.100969893,1.718429918,1.378627392,95.14470733,3.09705731,,,0.297084494
Cuyahoga,1985,475,Flow weighted mean concentrations,,263.6421237,0.511010042,0.075620807,1.98545303,1.356183764,104.1549131,3.341636794,,,0.435389236
Cuyahoga,1986,493,Flow weighted mean concentrations,,179.6901559,0.331212666,0.037880627,1.622067894,1.32096547,96.15851586,2.943033364,,,0.293332038
Cuyahoga,1987,417,Flow weighted mean concentrations,,161.1017952,0.311620261,0.06773331,1.693332738,1.399351359,87.0184879,3.092684097,,,0.243886951
Cuyahoga,1988,318,Flow weighted mean concentrations,,98.30775072,0.294923252,0.047967403,1.864457341,1.135624017,125.4271302,3.000081358,,,0.24695585
Cuyahoga,1989,360,Flow weighted mean concentrations,,238.7210089,0.26870529,0.022142239,1.649135472,1.187838837,92.25932713,2.836974309,,,0.246563052
Cuyahoga,1990,267,Flow weighted mean concentrations,,158.2059241,0.201635001,0.014683164,1.49933719,1.003004879,85.82412878,2.502342068,,,0.186951837
Cuyahoga,1991,390,Flow weighted mean concentrations,,204.7935407,0.237129363,0.022243126,1.381621495,0.950477198,82.30936563,2.332098693,,,0.214886237
Cuyahoga,1992,285,Flow weighted mean concentrations,,51.15853897,0.164245836,0.016155328,1.669383903,0.942394139,150.7830622,2.611778042,,,0.148090508
Cuyahoga,1993,431,Flow weighted mean concentrations,,342.3615338,0.25677115,0.018734784,1.38846622,1.008064516,90.34540475,2.396530736,,,0.238036366
Cuyahoga,1994,453,Flow weighted mean concentrations,,240.0286601,0.230475281,0.015046573,1.385240029,0.907571053,128.9706234,2.292811082,,,0.215428708
Cuyahoga,1995,441,Flow weighted mean concentrations,,185.6175542,0.248512759,0.036663302,2.101620242,0.951098212,118.1202618,3.052718453,,,0.211849456
Cuyahoga,1996,456,Flow weighted mean concentrations,,248.8824689,0.285970837,0.027621074,1.844658299,0.956489488,127.8572683,2.801147787,,,0.258349763
Cuyahoga,1997,414,Flow weighted mean concentrations,,178.1929847,0.207603477,0.021538861,1.453224342,0.769862895,95.15159379,2.223087237,,,0.186064617
Cuyahoga,1998,473,Flow weighted mean concentrations,,132.5785367,0.207234412,0.031664388,1.814910065,0.74655875,114.5581531,2.561468816,,,0.175570023
Cuyahoga,1999,473,Flow weighted mean concentrations,,175.9144915,0.258594302,0.047848742,2.357254186,1.073078398,179.4327813,3.430332584,,,0.210745561
Cuyahoga,2000,464,Flow weighted mean concentrations,,193.0168126,0.249313383,0.047181888,1.836340508,1.032103789,156.8261602,2.868444298,,,0.202131495
Cuyahoga,2001,472,Flow weighted mean concentrations,,140.4748728,0.2352531,0.07006819,2.352531002,1.083179742,209.866075,3.435710744,,,0.165184911
Cuyahoga,2002,482,Flow weighted mean concentrations,,244.6730705,0.279059556,0.060044094,1.811903279,1.110947996,150.7715137,2.922851274,,,0.219015462
Cuyahoga,2003,512,Flow weighted mean concentrations,,443.0515525,0.449580733,0.047289924,1.567003386,1.427092369,157.6330787,2.994095755,,,0.40229081
Cuyahoga,2004,464,Flow weighted mean concentrations,,281.213076,0.263883419,0.038440331,1.35486412,1.071287909,141.0003939,2.426152028,,,0.225443088
Cuyahoga,2005,378,Flow weighted mean concentrations,,358.2342954,0.282682513,0.037691002,1.417657046,1.086587436,157.0458404,2.504244482,,,0.244991511
Cuyahoga,2006,449,Flow weighted mean concentrations,,179.5154185,0.235682819,0.050440529,1.817180617,0.961453744,147.5770925,2.778634361,,,0.185242291
Cuyahoga,2007,560,Flow weighted mean concentrations,,321.5859031,0.303964758,0.041409692,1.427312775,1.013215859,140.0881057,2.440528634,,,0.262555066
Cuyahoga,2008,525,Flow weighted mean concentrations,,255.5366269,0.255536627,0.038160136,1.448040886,0.988074957,157.5809199,2.436115843,,,0.217376491
Cuyahoga,2009,507,Flow weighted mean concentrations,,321.4695752,0.297359357,0.035017222,1.630309989,1.274397245,171.0677382,2.904707233,,,0.262342135
Cuyahoga,2010,473,Flow weighted mean concentrations,,109.8011364,0.210227273,0.044034091,2.002840909,0.985795455,190.3409091,2.988636364,,,0.166193182
Cuyahoga,2011,495,Flow weighted mean concentrations,,247.4452555,0.240145985,0.021167883,1.153284672,1.080291971,159.1240876,2.233576642,,,0.218978102
Cuyahoga,2012,497,Flow weighted mean concentrations,,149.0740741,0.182407407,0.025740741,1.277777778,0.875925926,119.4444444,2.153703704,,,0.156666667
Cuyahoga,2013,481,Flow weighted mean concentrations,,311.1111111,0.242424242,0.038383838,1.575757576,1.151515152,147.4747475,2.727272727,,,0.204040404
Cuyahoga,2014,509,Flow weighted mean concentrations,,261.5384615,0.253846154,0.024519231,1.557692308,1.25,175,2.807692308,,,0.229326923
Cuyahoga,2015,503,Flow weighted mean concentrations,,132.9896907,0.2,0.024536082,1.474226804,0.95257732,175.257732,2.426804124,,,0.175463918
Cuyahoga,2016,,Flow weighted mean concentrations,,,0.118133333,0.020133333,,,,,,,
Cuyahoga,1975,,Time weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1976,,Time weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1977,,Time weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1978,,Time weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1979,,Time weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1980,,Time weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1981,,Time weighted mean concentrations,,,,,,,,,,,
Cuyahoga,1982,447,Time weighted mean concentrations,,164.698,0.448108,0.149189,2.4498,1.35755,101.837,,,,
Cuyahoga,1983,502,Time weighted mean concentrations,,80.0842,0.390517,0.166578,2.62698,1.12976,93.1243,,,,
Cuyahoga,1984,435,Time weighted mean concentrations,,72.2466,0.396286,0.16853,2.39742,1.35072,106.641,,,,
Cuyahoga,1985,475,Time weighted mean concentrations,,88.558,0.396062,0.134093,2.58777,1.16917,117.705,,,,
Cuyahoga,1986,493,Time weighted mean concentrations,,95.0636,0.284018,0.07577409,2.28418,1.21619,107.297,,,,
Cuyahoga,1987,417,Time weighted mean concentrations,,73.5832,0.255962,0.0832727,2.14948,1.21206,102.497,,,,
Cuyahoga,1988,318,Time weighted mean concentrations,,67.3155,0.305275,0.07030988,2.50649,1.05297,125.75,,,,
Cuyahoga,1989,360,Time weighted mean concentrations,,101.594,0.172926,0.02982203,2.19554,0.962799,110.433,,,,
Cuyahoga,1990,267,Time weighted mean concentrations,,110.992,0.16928,0.02109862,1.79171,0.979388,97.7074,,,,
Cuyahoga,1991,390,Time weighted mean concentrations,,108.987,0.198874,0.04470228,2.27076,0.856075,96.7029,,,,
Cuyahoga,1992,285,Time weighted mean concentrations,,47.0358,0.170185,0.03902278,2.936,0.879743,149.967,,,,
Cuyahoga,1993,431,Time weighted mean concentrations,,143.552,0.177799,0.02948034,2.17519,0.799373,100.778,,,,
Cuyahoga,1994,453,Time weighted mean concentrations,,132.192,0.188729,0.02428601,2.18155,0.808759,142.051,,,,
Cuyahoga,1995,441,Time weighted mean concentrations,,87.3747,0.209227,0.05888002,2.86866,0.763903,122.58,,,,
Cuyahoga,1996,456,Time weighted mean concentrations,,122.673,0.227004,0.04860498,2.56097,0.767994,142.982,,,,
Cuyahoga,1997,414,Time weighted mean concentrations,,103.238,0.178579,0.03865376,2.12667,0.677913,110.105,,,,
Cuyahoga,1998,473,Time weighted mean concentrations,,69.8202,0.187924,0.05389637,2.81559,0.669866,124.31,,,,
Cuyahoga,1999,473,Time weighted mean concentrations,,83.6577,0.234504,0.08478048,3.45066,0.887392,168.332,,,,
Cuyahoga,2000,464,Time weighted mean concentrations,,112.183,0.213411,0.06805836,2.59073,0.91533,172.298,,,,
Cuyahoga,2001,472,Time weighted mean concentrations,,67.0253,0.198945,0.09320021,2.96688,1.02464,200.997,,,,
Cuyahoga,2002,482,Time weighted mean concentrations,,125.068,0.243157,0.09371839,2.72488,0.933393,161.391,,,,
Cuyahoga,2003,512,Time weighted mean concentrations,,174.462,0.26615,0.07558387,2.47972,1.0138,206.564,,,,
Cuyahoga,2004,464,Time weighted mean concentrations,,131.067,0.189954,0.05611837,1.7582,0.905007,150.342,,,,
Cuyahoga,2005,378,Time weighted mean concentrations,,134.8,0.198,0.057,2.15,0.92,160,,,,
Cuyahoga,2006,449,Time weighted mean concentrations,,104.017,0.185117,0.05767883,2.21704,0.862402,167.388,,,,
Cuyahoga,2007,560,Time weighted mean concentrations,,166.21,0.237539,0.06551444,2.17422,0.886208,158.761,,,,
Cuyahoga,2008,525,Time weighted mean concentrations,,195.6,0.258,0.069,2.231,0.979,159.8,,,,
Cuyahoga,2009,507,Time weighted mean concentrations,,126,0.205,0.058,2.37,0.96,172,,,,
Cuyahoga,2010,473,Time weighted mean concentrations,,71,0.175,0.053,2.59,0.8921,200,,,,
Cuyahoga,2011,495,Time weighted mean concentrations,,107,0.165,0.031,2.01,0.9,190,,,,
Cuyahoga,2012,497,Time weighted mean concentrations,,65,0.145,0.04,2.22,0.82,138,,,,
Cuyahoga,2013,481,Time weighted mean concentrations,,98.4,0.172,0.0482,2.18,0.894,159,,,,
Cuyahoga,2014,509,Time weighted mean concentrations,,125,0.191,0.0323,2.1,0.943,184,,,,
Cuyahoga,2015,503,Time weighted mean concentrations,,69.6,0.147,0.0324,2.27,0.83,208,,,,
Cuyahoga,2016,,Time weighted mean concentrations,,,,,,,,,,,
Honey Creek,1975,,Loads,,,,,,,,,,,
Honey Creek,1976,473,Loads,69.1622,17500,36.7,3.3,260,115,1440,375,0.693333333,,33.4
Honey Creek,1977,670,Loads,72.9204,6400,21.6,6.6,467,174,2320,641,0.728549142,,15
Honey Creek,1978,561,Loads,147.72,10200,37.6,12.4,548,198,2690,746,0.73458445,,25.2
Honey Creek,1979,590,Loads,150.178,40100,78.5,12.2,775,300,3260,1075,0.720930233,,66.3
Honey Creek,1980,616,Loads,119.919,24400,55,11.3,611,168,2420,779,0.784338896,,43.7
Honey Creek,1981,533,Loads,123.955,60900,80.9,8.7,841,,2280,,,,72.2
Honey Creek,1982,538,Loads,157.703,35500,67,9.5,598,289,2760,887,0.674182638,,57.5
Honey Creek,1983,512,Loads,88.7286,11600,30.9,5,502,146,1950,648,0.774691358,,25.9
Honey Creek,1984,480,Loads,168.204,21000,62.2,13.1,707,257,2610,964,0.73340249,,49.1
Honey Creek,1985,482,Loads,91.4346,11400,32,3.6,571,151,1920,722,0.790858726,,28.4
Honey Creek,1986,501,Loads,141.032,23900,57.7,4.6,700,262,3080,962,0.727650728,,53.1
Honey Creek,1987,446,Loads,105.917,13600,36.7,8.2,544,203,2190,747,0.728246319,,28.5
Honey Creek,1988,411,Loads,43.1047,4200,12.9,1.7,289,86,1190,375,0.770666667,,11.2
Honey Creek,1989,456,Loads,83.5181,19100,37.3,3.1,762,168,1980,930,0.819354839,,34.2
Honey Creek,1990,496,Loads,128.359,16600,44.1,7.4,1040,208,2680,1248,0.833333333,,36.7
Honey Creek,1991,474,Loads,110.506,21000,47.7,6.3,454,184,2040,638,0.711598746,,41.4
Honey Creek,1992,500,Loads,106.303,19000,42.4,5.6,761,186,1960,947,0.803590285,,36.8
Honey Creek,1993,503,Loads,169.008,23700,59.9,6.4,547,262,2690,809,0.676143387,,53.5
Honey Creek,1994,481,Loads,94.6763,14200,37.8,1.6,613,153,1660,766,0.800261097,,36.2
Honey Creek,1995,508,Loads,103.095,16000,42.4,3.4,701,191,2130,892,0.785874439,,39
Honey Creek,1996,437,Loads,134.034,21000,50.9,5.2,931,227,3270,1158,0.803972366,,45.7
Honey Creek,1997,479,Loads,168.293,43600,86,8.7,913,320,3420,1233,0.740470397,,77.3
Honey Creek,1998,525,Loads,151.923,22700,66.5,10.5,736,257,2640,993,0.741188318,,56
